nodeName	Pagerank
A0A024QYV7	2.772923248692454e-05
EWSR1	0.0008316073976452829
DDX39B	0.00013020447874700686
CDC37	0.0012483121173714057
ELF5	6.871311297467756e-05
E2F8	8.56025907348579e-05
B0S7P4	1.459021876213013e-05
B1AL64	1.459021876213013e-05
B7Z8L6	0.00013376858961164896
F5GWE6	3.385995629735338e-05
F5H357	0.0001746682386653866
J3KPV8	4.803791637637357e-05
MYO1F	2.8552571284080277e-05
DFFA	4.09309517794571e-05
TULP2	2.1380516549376144e-05
WWP2	0.00027736343856523966
PDHX	4.926972901602307e-05
HMGN4	2.7197788761658795e-05
TMSB4Y	2.758529723548771e-05
POLR3A	9.950761472970684e-05
PLSCR1	0.0004596788916769132
HDAC3	2.7506895315632468e-05
BNIP3L	0.00011228005962696462
HBP1	0.0001057109429067735
TSPAN3	1.459021876213013e-05
MSC	3.105354277376509e-05
NDUFB1	4.424587337051739e-05
WFS1	0.0018303116267028303
SEC24D	3.700905230349467e-05
TRIM37	0.0001867013715114675
PGLS	6.614030368901321e-05
SEC24A	4.142764602861308e-05
ECD	1.8138929014141177e-05
ACTL6A	3.39733989293356e-05
AGT	0.00012978654298021402
CEACAM5	2.578765466469253e-05
CETP	2.6497360198754667e-05
NPPB	5.5509893142501234e-05
HMGA1	6.10642706693778e-05
ITGB5	0.00011709930765562236
KEL	4.56469439516422e-05
ELAVL4	0.00014155113207732514
ERCC5	1.459021876213013e-05
FUS	0.00015520338396724594
MATK	5.8181944051884664e-05
HTT	0.003595670038416578
SLC1A1	4.7103920764051836e-05
MAGEA11	0.0005207132498881031
GNPDA1	2.5946032501501577e-05
RFX3	5.658579991644155e-05
PRRC2A	0.00013241779261873718
FASN	4.052341726476037e-05
NDUFV1	0.00012474223868573777
ZNF165	0.00015821827637947766
ANXA11	6.33615459191547e-05
FXR2	0.0006648210168443818
ATXN3	0.00045628748323298194
ATN1	0.0008154817963159867
HSPA2	0.0002532274719891192
RAD23A	0.00027509110396444105
CMC4	1.459021876213013e-05
MTCP1	1.459021876213013e-05
MYL6	5.2479364649764794e-05
RPS15A	0.00010063305012075569
RPL31	6.107263423454168e-05
SUPT4H1	3.881189161016712e-05
CXADR	2.740926771463921e-05
SSBP2	2.897520959624436e-05
MVK	2.797146391357938e-05
EP300	0.0005585315832117744
BRME1	0.0001335965035110293
TRAF2	0.0012638144863768713
TRAF1	0.0007209778051960677
TRAF3	0.00016842766914737232
SMAD4	0.0006335468631862055
Q13587	1.459021876213013e-05
KRR1	1.9066491885509778e-05
HLTF	4.4254149625219306e-05
ELAVL3	3.507306055291431e-05
IRF3	9.384902752419293e-05
HERPUD1	5.6581448429614824e-05
SUZ12	4.4518128583007356e-05
NONO	8.367211244959438e-05
PCBP1	0.00016347570688757934
SF3B4	0.00020593926808648257
SMAD1	0.0006175186348226154
VPS72	4.533332960671869e-05
EZH2	0.00019704590314755435
KCNMB1	1.7404019311236175e-05
CPSF6	9.478478104098165e-05
Q53EW4	2.9481702744933132e-05
Q53FP9	3.925728992477375e-05
Q5JUJ3	1.459021876213013e-05
Q5TZS4	1.8801449456908843e-05
KHDRBS2	0.0001558401586460722
TPGS2	3.447128123950436e-05
BAF53A	1.9264413841490618e-05
CNST	7.610121989571562e-05
CCDC91	3.8844621907846946e-05
RALYL	0.00010998931598879805
CHERP	0.00014324348524115204
SLC22A24	1.459021876213013e-05
ATPAF2	0.00026997520316349876
CPSF7	0.0001146804335856598
LILRA3	1.459021876213013e-05
CD177	1.8530870648594043e-05
SERP2	0.0001614312166437696
ZNF383	2.9133642193205806e-05
MAPK1IP1L	8.830120893536678e-05
MNS1	0.0001065027852727957
SELI	2.7574893915533213e-05
PRUNE2	7.145618612118472e-05
DNAJB3	1.459021876213013e-05
TFG	0.0002351011289479194
BAD	0.00012317361312594966
USP7	0.00025383572010145383
RBPMS	0.0009358886361831129
FAM131C	4.32325359149435e-05
RAB37	2.3912365302980476e-05
NSUN4	4.4428137230980325e-05
NTNG2	3.73192387719795e-05
RNF183	0.00017400313104768523
DYNLL2	0.00013363002594198384
RMND5B	4.8854662524996267e-05
SCMH1	9.853284519743291e-05
TONSL	2.9662092830182053e-05
LCOR	4.025320976999947e-05
CCDC7	2.9554426585701898e-05
DMRTB1	0.00010969003771027302
MTMR9	9.452188370967918e-05
ZNF184	3.257195917616441e-05
MDFI	0.0014964174456873931
EPAS1	7.368248412462295e-05
PRMT1	0.0002591064581947665
H2BC15	8.09001902042378e-05
RASL11B	3.89164458236678e-05
KXD1	0.00017109673244714564
RHOXF2	0.00038272563374363883
HNRNPUL1	0.00014438861278232883
Q9BV16	1.459021876213013e-05
SSBP3	7.766126843535599e-05
TRIM5	0.00011787245870144003
SELENOI	3.6169255840736135e-05
NBPF3	3.528031629393588e-05
WWP1	0.00013669941492147825
BLZF1	0.00036029734210411835
CUEDC2	2.442972454911889e-05
SUV39H2	0.00017978953925680476
YY1AP1	6.349017866539776e-05
